datetime,temp,is_not_weekend,in_session,is_not_holiday,is_not_summerbreak,load_category
2024-11-03 02:00:00,45.05,0,0,1,1,2
2024-11-03 03:00:00,44.78,0,0,1,1,1
2024-11-03 04:00:00,44.42,0,0,1,1,1
2024-11-03 05:00:00,44.059998,0,0,1,1,1
2024-11-03 06:00:00,44.15,0,0,1,1,1
2024-11-03 07:00:00,44.510002,0,0,1,1,1
2024-11-03 08:00:00,45.32,0,0,1,1,1
2024-11-03 09:00:00,45.86,0,0,1,1,1
2024-11-03 10:00:00,49.82,0,0,1,1,1
2024-11-03 11:00:00,53.6,0,0,1,1,1
2024-11-03 12:00:00,57.2,0,0,1,1,2
2024-11-03 13:00:00,60.8,0,0,1,1,2
2024-11-03 14:00:00,64.22,0,0,1,1,2
2024-11-03 15:00:00,66.74,0,0,1,1,2
2024-11-03 16:00:00,67.82,0,0,1,1,2
2024-11-03 17:00:00,67.28,0,0,1,1,2
2024-11-03 18:00:00,65.39,0,0,1,1,2
2024-11-03 19:00:00,61.88,0,0,1,1,2
2024-11-03 20:00:00,60.71,0,0,1,1,2
2024-11-03 21:00:00,63.41,0,0,1,1,2
2024-11-03 22:00:00,63.95,0,0,1,1,3
2024-11-03 23:00:00,64.76,0,0,1,1,3
2024-11-04 00:00:00,64.58,1,1,1,1,3
2024-11-04 01:00:00,64.130005,1,1,1,1,3
2024-11-04 02:00:00,64.22,1,1,1,1,3
2024-11-04 03:00:00,64.31,1,1,1,1,3
2024-11-04 04:00:00,64.31,1,1,1,1,1
2024-11-04 05:00:00,63.32,1,1,1,1,1
2024-11-04 06:00:00,62.87,1,1,1,1,1
2024-11-04 07:00:00,61.969997,1,1,1,1,1
2024-11-04 08:00:00,61.07,1,1,1,1,1
2024-11-04 09:00:00,62.6,1,1,1,1,1
2024-11-04 10:00:00,64.31,1,1,1,1,2
2024-11-04 11:00:00,67.28,1,1,1,1,2
2024-11-04 12:00:00,69.53,1,1,1,1,4
2024-11-04 13:00:00,70.79,1,1,1,1,4
2024-11-04 14:00:00,69.619995,1,1,1,1,4
2024-11-04 15:00:00,69.44,1,1,1,1,4
2024-11-04 16:00:00,68.54,1,1,1,1,4
2024-11-04 17:00:00,70.43,1,1,1,1,4
2024-11-04 18:00:00,69.17,1,1,1,1,4
2024-11-04 19:00:00,68.09,1,1,1,1,4
2024-11-04 20:00:00,66.74,1,1,1,1,4
2024-11-04 21:00:00,67.28,1,1,1,1,4
2024-11-04 22:00:00,67.64,1,1,1,1,4
2024-11-04 23:00:00,68.27,1,1,1,1,4
2024-11-05 00:00:00,68.54,1,1,1,1,4
2024-11-05 01:00:00,67.1,1,1,1,1,4
2024-11-05 02:00:00,66.47,1,1,1,1,3
2024-11-05 03:00:00,66.11,1,1,1,1,3
2024-11-05 04:00:00,65.57,1,1,1,1,1
2024-11-05 05:00:00,65.21,1,1,1,1,1
2024-11-05 06:00:00,64.76,1,1,1,1,1
2024-11-05 07:00:00,63.95,1,1,1,1,1
2024-11-05 08:00:00,62.96,1,1,1,1,1
2024-11-05 09:00:00,64.4,1,1,1,1,1
2024-11-05 10:00:00,65.03,1,1,1,1,1
2024-11-05 11:00:00,65.3,1,1,1,1,2
2024-11-05 12:00:00,66.74,1,1,1,1,3
2024-11-05 13:00:00,71.15,1,1,1,1,4
2024-11-05 14:00:00,73.4,1,1,1,1,4
2024-11-05 15:00:00,74.119995,1,1,1,1,4
2024-11-05 16:00:00,75.29,1,1,1,1,4
2024-11-05 17:00:00,74.48,1,1,1,1,4
2024-11-05 18:00:00,72.14,1,1,1,1,4
2024-11-05 19:00:00,71.51,1,1,1,1,4
2024-11-05 20:00:00,68.81,1,1,1,1,4
2024-11-05 21:00:00,67.19,1,1,1,1,4
2024-11-05 22:00:00,66.11,1,1,1,1,4
2024-11-05 23:00:00,65.66,1,1,1,1,4
2024-11-06 00:00:00,64.85,1,1,1,1,3
2024-11-06 01:00:00,65.93,1,1,1,1,3
2024-11-06 02:00:00,65.84,1,1,1,1,3
2024-11-06 03:00:00,64.76,1,1,1,1,3
2024-11-06 04:00:00,64.31,1,1,1,1,1
2024-11-06 05:00:00,63.5,1,1,1,1,1
2024-11-06 06:00:00,62.87,1,1,1,1,1
2024-11-06 07:00:00,62.96,1,1,1,1,1
2024-11-06 08:00:00,62.69,1,1,1,1,1
2024-11-06 09:00:00,60.89,1,1,1,1,1
2024-11-06 10:00:00,61.61,1,1,1,1,1
2024-11-06 11:00:00,62.42,1,1,1,1,2
2024-11-06 12:00:00,65.21,1,1,1,1,3
2024-11-06 13:00:00,66.83,1,1,1,1,3
2024-11-06 14:00:00,68.27,1,1,1,1,4
2024-11-06 15:00:00,68.9,1,1,1,1,4
2024-11-06 16:00:00,68.630005,1,1,1,1,4
2024-11-06 17:00:00,67.64,1,1,1,1,4
2024-11-06 18:00:00,64.85,1,1,1,1,4
2024-11-06 19:00:00,60.71,1,1,1,1,4
2024-11-06 20:00:00,57.65,1,1,1,1,4
2024-11-06 21:00:00,53.690002,1,1,1,1,4
2024-11-06 22:00:00,52.52,1,1,1,1,4
2024-11-06 23:00:00,52.88,1,1,1,1,4
2024-11-07 00:00:00,51.17,1,1,1,1,4
2024-11-07 01:00:00,50.45,1,1,1,1,3
2024-11-07 02:00:00,50.18,1,1,1,1,3
2024-11-07 03:00:00,48.74,1,1,1,1,2
2024-11-07 04:00:00,45.86,1,1,1,1,1
2024-11-07 05:00:00,44.510002,1,1,1,1,1
2024-11-07 06:00:00,44.15,1,1,1,1,1
2024-11-07 07:00:00,44.059998,1,1,1,1,1
2024-11-07 08:00:00,43.879997,1,1,1,1,1
2024-11-07 09:00:00,44.96,1,1,1,1,1
2024-11-07 10:00:00,47.93,1,1,1,1,1
2024-11-07 11:00:00,50.36,1,1,1,1,2
2024-11-07 12:00:00,52.52,1,1,1,1,2
2024-11-07 13:00:00,54.14,1,1,1,1,3
2024-11-07 14:00:00,55.4,1,1,1,1,4
2024-11-07 15:00:00,56.21,1,1,1,1,4
2024-11-07 16:00:00,56.21,1,1,1,1,4
2024-11-07 17:00:00,55.49,1,1,1,1,4
2024-11-07 18:00:00,53.24,1,1,1,1,4
2024-11-07 19:00:00,48.29,1,1,1,1,4
2024-11-07 20:00:00,47.57,1,1,1,1,4
2024-11-07 21:00:00,44.78,1,1,1,1,4
2024-11-07 22:00:00,46.76,1,1,1,1,4
2024-11-07 23:00:00,46.13,1,1,1,1,4
2024-11-08 00:00:00,42.440002,1,1,1,1,3
2024-11-08 01:00:00,45.14,1,1,1,1,3
2024-11-08 02:00:00,40.1,1,1,1,1,3
2024-11-08 03:00:00,39.74,1,1,1,1,3
2024-11-08 04:00:00,38.75,1,1,1,1,1
2024-11-08 05:00:00,38.75,1,1,1,1,1
2024-11-08 06:00:00,39.2,1,1,1,1,1
2024-11-08 07:00:00,38.57,1,1,1,1,1
2024-11-08 08:00:00,38.57,1,1,1,1,1
2024-11-08 09:00:00,39.65,1,1,1,1,1
2024-11-08 10:00:00,44.239998,1,1,1,1,1
2024-11-08 11:00:00,48.47,1,1,1,1,1
2024-11-08 12:00:00,52.25,1,1,1,1,3
2024-11-08 13:00:00,55.49,1,1,1,1,3
2024-11-08 14:00:00,58.1,1,1,1,1,3
2024-11-08 15:00:00,59.269997,1,1,1,1,4
2024-11-08 16:00:00,59.63,1,1,1,1,4
2024-11-08 17:00:00,58.46,1,1,1,1,4
2024-11-08 18:00:00,54.95,1,1,1,1,4
2024-11-08 19:00:00,50.36,1,1,1,1,4
2024-11-08 20:00:00,48.2,1,1,1,1,4
2024-11-08 21:00:00,46.85,1,1,1,1,4
2024-11-08 22:00:00,46.85,1,1,1,1,3
2024-11-08 23:00:00,45.41,1,1,1,1,4
2024-11-09 00:00:00,44.33,0,0,1,1,3
2024-11-09 01:00:00,43.34,0,0,1,1,3
2024-11-09 02:00:00,43.34,0,0,1,1,2
2024-11-09 03:00:00,42.620003,0,0,1,1,2
2024-11-09 04:00:00,42.17,0,0,1,1,1
2024-11-09 05:00:00,42.440002,0,0,1,1,1
2024-11-09 06:00:00,42.620003,0,0,1,1,1
2024-11-09 07:00:00,43.16,0,0,1,1,1
2024-11-09 08:00:00,43.43,0,0,1,1,1
2024-11-09 09:00:00,44.15,0,0,1,1,1
2024-11-09 10:00:00,46.940002,0,0,1,1,1
2024-11-09 11:00:00,50.09,0,0,1,1,1
2024-11-09 12:00:00,52.61,0,0,1,1,2
2024-11-09 13:00:00,55.22,0,0,1,1,3
2024-11-09 14:00:00,57.2,0,0,1,1,2
2024-11-09 15:00:00,57.47,0,0,1,1,2
2024-11-09 16:00:00,57.11,0,0,1,1,2
2024-11-09 17:00:00,56.57,0,0,1,1,2
2024-11-09 18:00:00,54.95,0,0,1,1,2
2024-11-09 19:00:00,53.78,0,0,1,1,2
2024-11-09 20:00:00,52.43,0,0,1,1,2
2024-11-09 21:00:00,50.63,0,0,1,1,2
2024-11-09 22:00:00,50,0,0,1,1,2
2024-11-09 23:00:00,50.54,0,0,1,1,2
2024-11-10 00:00:00,51.62,0,0,1,1,2
2024-11-10 01:00:00,52.34,0,0,1,1,2
2024-11-10 02:00:00,54.05,0,0,1,1,2
2024-11-10 03:00:00,54.59,0,0,1,1,2
2024-11-10 04:00:00,52.88,0,0,1,1,1
2024-11-10 05:00:00,52.52,0,0,1,1,1
2024-11-10 06:00:00,53.87,0,0,1,1,1
2024-11-10 07:00:00,55.940002,0,0,1,1,1
2024-11-10 08:00:00,57.11,0,0,1,1,1
2024-11-10 09:00:00,57.29,0,0,1,1,1
2024-11-10 10:00:00,58.19,0,0,1,1,1
2024-11-10 11:00:00,59.269997,0,0,1,1,1
2024-11-10 12:00:00,61.519997,0,0,1,1,2
2024-11-10 13:00:00,61.519997,0,0,1,1,3
2024-11-10 14:00:00,63.41,0,0,1,1,3
2024-11-10 15:00:00,65.66,0,0,1,1,3
2024-11-10 16:00:00,65.84,0,0,1,1,3
2024-11-10 17:00:00,65.3,0,0,1,1,3
2024-11-10 18:00:00,64.130005,0,0,1,1,3
2024-11-10 19:00:00,62.42,0,0,1,1,3
2024-11-10 20:00:00,61.07,0,0,1,1,3
2024-11-10 21:00:00,57.739998,0,0,1,1,3
2024-11-10 22:00:00,54.5,0,0,1,1,3
2024-11-10 23:00:00,51.89,0,0,1,1,3
2024-11-11 00:00:00,49.64,1,1,1,1,3
2024-11-11 01:00:00,48.11,1,1,1,1,3
2024-11-11 02:00:00,46.85,1,1,1,1,3
2024-11-11 03:00:00,45.77,1,1,1,1,3
2024-11-11 04:00:00,45.14,1,1,1,1,1
2024-11-11 05:00:00,44.510002,1,1,1,1,1
2024-11-11 06:00:00,43.97,1,1,1,1,1
2024-11-11 07:00:00,43.61,1,1,1,1,1
2024-11-11 08:00:00,43.25,1,1,1,1,1
2024-11-11 09:00:00,44.510002,1,1,1,1,1
2024-11-11 10:00:00,47.93,1,1,1,1,1
2024-11-11 11:00:00,51.08,1,1,1,1,2
2024-11-11 12:00:00,54.14,1,1,1,1,3
2024-11-11 13:00:00,56.75,1,1,1,1,3
2024-11-11 14:00:00,57.92,1,1,1,1,4
2024-11-11 15:00:00,59.09,1,1,1,1,4
2024-11-11 16:00:00,59.36,1,1,1,1,4
2024-11-11 17:00:00,58.64,1,1,1,1,4
2024-11-11 18:00:00,56.57,1,1,1,1,4
2024-11-11 19:00:00,53.78,1,1,1,1,4
2024-11-11 20:00:00,52.34,1,1,1,1,4
2024-11-11 21:00:00,50.99,1,1,1,1,4
2024-11-11 22:00:00,46.67,1,1,1,1,4
2024-11-11 23:00:00,45.32,1,1,1,1,4
2024-11-12 00:00:00,44.239998,1,1,1,1,3
2024-11-12 01:00:00,42.08,1,1,1,1,3
2024-11-12 02:00:00,40.91,1,1,1,1,2
2024-11-12 03:00:00,40.190002,1,1,1,1,2
2024-11-12 04:00:00,39.74,1,1,1,1,1
2024-11-12 05:00:00,39.2,1,1,1,1,1
2024-11-12 06:00:00,39.74,1,1,1,1,1
2024-11-12 07:00:00,40.46,1,1,1,1,1
2024-11-12 08:00:00,41.18,1,1,1,1,1
2024-11-12 09:00:00,42.08,1,1,1,1,1
2024-11-12 10:00:00,43.07,1,1,1,1,1
2024-11-12 11:00:00,44.6,1,1,1,1,2
2024-11-12 12:00:00,45.59,1,1,1,1,3
2024-11-12 13:00:00,45.95,1,1,1,1,4
2024-11-12 14:00:00,46.76,1,1,1,1,4
2024-11-12 15:00:00,48.92,1,1,1,1,4
2024-11-12 16:00:00,49.28,1,1,1,1,4
2024-11-12 17:00:00,48.11,1,1,1,1,4
2024-11-12 18:00:00,46.58,1,1,1,1,4
2024-11-12 19:00:00,44.33,1,1,1,1,4
2024-11-12 20:00:00,43.43,1,1,1,1,4
2024-11-12 21:00:00,40.1,1,1,1,1,4
2024-11-12 22:00:00,39.11,1,1,1,1,4
2024-11-12 23:00:00,38.3,1,1,1,1,3
2024-11-13 00:00:00,38.12,1,1,1,1,3
2024-11-13 01:00:00,38.03,1,1,1,1,3
2024-11-13 02:00:00,38.03,1,1,1,1,3
2024-11-13 03:00:00,37.85,1,1,1,1,3
2024-11-13 04:00:00,37.58,1,1,1,1,1
2024-11-13 05:00:00,37.31,1,1,1,1,1
2024-11-13 06:00:00,37.22,1,1,1,1,1
2024-11-13 07:00:00,37.04,1,1,1,1,1
2024-11-13 08:00:00,36.68,1,1,1,1,1
2024-11-13 09:00:00,37.04,1,1,1,1,1
2024-11-13 10:00:00,40.28,1,1,1,1,1
2024-11-13 11:00:00,43.79,1,1,1,1,2
2024-11-13 12:00:00,47.66,1,1,1,1,3
2024-11-13 13:00:00,51.35,1,1,1,1,3
2024-11-13 14:00:00,53.96,1,1,1,1,4
2024-11-13 15:00:00,55.22,1,1,1,1,4
2024-11-13 16:00:00,55.58,1,1,1,1,4
2024-11-13 17:00:00,55.04,1,1,1,1,4
2024-11-13 18:00:00,53.78,1,1,1,1,4
2024-11-13 19:00:00,53.24,1,1,1,1,4
2024-11-13 20:00:00,51.26,1,1,1,1,4
2024-11-13 21:00:00,49.64,1,1,1,1,4
2024-11-13 22:00:00,49.82,1,1,1,1,4
2024-11-13 23:00:00,50.36,1,1,1,1,4
2024-11-14 00:00:00,50.54,1,1,1,1,3
2024-11-14 01:00:00,50.54,1,1,1,1,3
2024-11-14 02:00:00,51.17,1,1,1,1,3
2024-11-14 03:00:00,50.72,1,1,1,1,3
2024-11-14 04:00:00,50.72,1,1,1,1,1
2024-11-14 05:00:00,50.809998,1,1,1,1,1
2024-11-14 06:00:00,50.99,1,1,1,1,1
2024-11-14 07:00:00,51.440002,1,1,1,1,1
2024-11-14 08:00:00,51.53,1,1,1,1,1
2024-11-14 09:00:00,52.07,1,1,1,1,1
2024-11-14 10:00:00,53.15,1,1,1,1,1
2024-11-14 11:00:00,54.32,1,1,1,1,2
2024-11-14 12:00:00,56.48,1,1,1,1,3
2024-11-14 13:00:00,57.47,1,1,1,1,3
2024-11-14 14:00:00,57.92,1,1,1,1,3
2024-11-14 15:00:00,58.64,1,1,1,1,4
2024-11-14 16:00:00,58.37,1,1,1,1,4
2024-11-14 17:00:00,56.93,1,1,1,1,4
2024-11-14 18:00:00,54.86,1,1,1,1,4
2024-11-14 19:00:00,53.87,1,1,1,1,4
2024-11-14 20:00:00,53.24,1,1,1,1,4
2024-11-14 21:00:00,50.45,1,1,1,1,4
2024-11-14 22:00:00,50.18,1,1,1,1,4
2024-11-14 23:00:00,49.91,1,1,1,1,3
2024-11-15 00:00:00,49.55,1,1,1,1,3
2024-11-15 01:00:00,49.190002,1,1,1,1,3
2024-11-15 02:00:00,49.28,1,1,1,1,3
2024-11-15 03:00:00,49.190002,1,1,1,1,2
2024-11-15 04:00:00,49.1,1,1,1,1,1
2024-11-15 05:00:00,49.01,1,1,1,1,1
2024-11-15 06:00:00,48.92,1,1,1,1,1
2024-11-15 07:00:00,48.559998,1,1,1,1,1
2024-11-15 08:00:00,48.38,1,1,1,1,1
2024-11-15 09:00:00,47.57,1,1,1,1,1
2024-11-15 10:00:00,47.84,1,1,1,1,1
2024-11-15 11:00:00,48.74,1,1,1,1,2
2024-11-15 12:00:00,50,1,1,1,1,3
2024-11-15 13:00:00,50.18,1,1,1,1,3
2024-11-15 14:00:00,51.17,1,1,1,1,4
2024-11-15 15:00:00,51.71,1,1,1,1,4
2024-11-15 16:00:00,52.16,1,1,1,1,4
2024-11-15 17:00:00,51.98,1,1,1,1,4
2024-11-15 18:00:00,51.26,1,1,1,1,4
2024-11-15 19:00:00,50.36,1,1,1,1,4
2024-11-15 20:00:00,49.64,1,1,1,1,4
2024-11-15 21:00:00,47.3,1,1,1,1,4
2024-11-15 22:00:00,46.67,1,1,1,1,4
2024-11-15 23:00:00,46.85,1,1,1,1,3
2024-11-16 00:00:00,46.58,0,0,1,1,3
2024-11-16 01:00:00,46.58,0,0,1,1,3
2024-11-16 02:00:00,45.32,0,0,1,1,2
2024-11-16 03:00:00,45.14,0,0,1,1,3
2024-11-16 04:00:00,45.23,0,0,1,1,1
2024-11-16 05:00:00,45.32,0,0,1,1,1
2024-11-16 06:00:00,44.42,0,0,1,1,1
2024-11-16 07:00:00,44.510002,0,0,1,1,1
2024-11-16 08:00:00,45.05,0,0,1,1,1
2024-11-16 09:00:00,47.12,0,0,1,1,1
2024-11-16 10:00:00,48.47,0,0,1,1,1
2024-11-16 11:00:00,49.37,0,0,1,1,1
2024-11-16 12:00:00,50.45,0,0,1,1,2
2024-11-16 13:00:00,51.71,0,0,1,1,3
2024-11-16 14:00:00,52.97,0,0,1,1,2
2024-11-16 15:00:00,53.96,0,0,1,1,3
2024-11-16 16:00:00,53.96,0,0,1,1,3
2024-11-16 17:00:00,53.33,0,0,1,1,2
2024-11-16 18:00:00,51.17,0,0,1,1,2
2024-11-16 19:00:00,48.02,0,0,1,1,2
2024-11-16 20:00:00,46.85,0,0,1,1,2
2024-11-16 21:00:00,45.14,0,0,1,1,2
2024-11-16 22:00:00,44.510002,0,0,1,1,2
2024-11-16 23:00:00,43.879997,0,0,1,1,2
2024-11-17 00:00:00,43.07,0,0,1,1,2
2024-11-17 01:00:00,42.8,0,0,1,1,2
2024-11-17 02:00:00,42.53,0,0,1,1,2
2024-11-17 03:00:00,42.620003,0,0,1,1,2
2024-11-17 04:00:00,42.620003,0,0,1,1,1
2024-11-17 05:00:00,42.71,0,0,1,1,1
2024-11-17 06:00:00,42.17,0,0,1,1,1
2024-11-17 07:00:00,41.54,0,0,1,1,1
2024-11-17 08:00:00,41.629997,0,0,1,1,1
2024-11-17 09:00:00,42.35,0,0,1,1,1
2024-11-17 10:00:00,44.78,0,0,1,1,1
2024-11-17 11:00:00,48.47,0,0,1,1,1
2024-11-17 12:00:00,51.89,0,0,1,1,2
2024-11-17 13:00:00,54.95,0,0,1,1,3
2024-11-17 14:00:00,56.66,0,0,1,1,2
2024-11-17 15:00:00,57.739998,0,0,1,1,2
2024-11-17 16:00:00,58.1,0,0,1,1,3
2024-11-17 17:00:00,57.739998,0,0,1,1,2
2024-11-17 18:00:00,55.85,0,0,1,1,3
2024-11-17 19:00:00,53.42,0,0,1,1,3
2024-11-17 20:00:00,53.42,0,0,1,1,3
2024-11-17 21:00:00,55.76,0,0,1,1,3
2024-11-17 22:00:00,56.66,0,0,1,1,2
2024-11-17 23:00:00,55.13,0,0,1,1,2
2024-11-18 00:00:00,55.22,1,1,1,1,2
2024-11-18 01:00:00,53.33,1,1,1,1,3
2024-11-18 02:00:00,52.07,1,1,1,1,3
2024-11-18 03:00:00,51.71,1,1,1,1,3
2024-11-18 04:00:00,49.82,1,1,1,1,2
2024-11-18 05:00:00,51.53,1,1,1,1,2
2024-11-18 06:00:00,51.71,1,1,1,1,2
2024-11-18 07:00:00,52.52,1,1,1,1,2
2024-11-18 08:00:00,52.88,1,1,1,1,2
2024-11-18 09:00:00,54.86,1,1,1,1,2
2024-11-18 10:00:00,56.12,1,1,1,1,2
2024-11-18 11:00:00,57.83,1,1,1,1,3
2024-11-18 12:00:00,59.36,1,1,1,1,4
2024-11-18 13:00:00,61.16,1,1,1,1,4
2024-11-18 14:00:00,62.33,1,1,1,1,4
2024-11-18 15:00:00,62.510002,1,1,1,1,4
2024-11-18 16:00:00,62.239998,1,1,1,1,4
2024-11-18 17:00:00,61.7,1,1,1,1,4
2024-11-18 18:00:00,60.62,1,1,1,1,4
2024-11-18 19:00:00,60.08,1,1,1,1,4
2024-11-18 20:00:00,58.64,1,1,1,1,4
2024-11-18 21:00:00,58.730003,1,1,1,1,4
2024-11-18 22:00:00,58.730003,1,1,1,1,4
2024-11-18 23:00:00,58.1,1,1,1,1,4
2024-11-19 00:00:00,58.19,1,1,1,1,3
2024-11-19 01:00:00,58.010002,1,1,1,1,3
2024-11-19 02:00:00,58.1,1,1,1,1,3
2024-11-19 03:00:00,58.1,1,1,1,1,3
2024-11-19 04:00:00,57.47,1,1,1,1,1
2024-11-19 05:00:00,55.940002,1,1,1,1,1
2024-11-19 06:00:00,56.3,1,1,1,1,1
2024-11-19 07:00:00,56.84,1,1,1,1,1
2024-11-19 08:00:00,58.19,1,1,1,1,1
2024-11-19 09:00:00,59.269997,1,1,1,1,1
2024-11-19 10:00:00,59.81,1,1,1,1,1
2024-11-19 11:00:00,60.260002,1,1,1,1,2
2024-11-19 12:00:00,61.43,1,1,1,1,3
2024-11-19 13:00:00,64.67,1,1,1,1,3
2024-11-19 14:00:00,66.380005,1,1,1,1,4
2024-11-19 15:00:00,65.93,1,1,1,1,4
2024-11-19 16:00:00,65.03,1,1,1,1,4
2024-11-19 17:00:00,63.86,1,1,1,1,4
2024-11-19 18:00:00,61.07,1,1,1,1,4
2024-11-19 19:00:00,57.47,1,1,1,1,4
2024-11-19 20:00:00,55.67,1,1,1,1,4
2024-11-19 21:00:00,52.61,1,1,1,1,4
2024-11-19 22:00:00,51.440002,1,1,1,1,4
2024-11-19 23:00:00,50.36,1,1,1,1,4
2024-11-20 00:00:00,49.82,1,1,1,1,3
2024-11-20 01:00:00,49.01,1,1,1,1,3
2024-11-20 02:00:00,47.93,1,1,1,1,3
2024-11-20 03:00:00,47.75,1,1,1,1,3
2024-11-20 04:00:00,46.04,1,1,1,1,1
2024-11-20 05:00:00,44.510002,1,1,1,1,1
2024-11-20 06:00:00,44.42,1,1,1,1,1
2024-11-20 07:00:00,43.61,1,1,1,1,1
2024-11-20 08:00:00,43.16,1,1,1,1,1
2024-11-20 09:00:00,41.989998,1,1,1,1,1
2024-11-20 10:00:00,43.79,1,1,1,1,1
2024-11-20 11:00:00,40.91,1,1,1,1,2
2024-11-20 12:00:00,39.29,1,1,1,1,3
2024-11-20 13:00:00,39.56,1,1,1,1,4
2024-11-20 14:00:00,42.71,1,1,1,1,3
2024-11-20 15:00:00,47.3,1,1,1,1,4
2024-11-20 16:00:00,48.74,1,1,1,1,3
2024-11-20 17:00:00,47.66,1,1,1,1,4
2024-11-20 18:00:00,45.95,1,1,1,1,4
2024-11-20 19:00:00,43.43,1,1,1,1,4
2024-11-20 20:00:00,45.05,1,1,1,1,4
2024-11-20 21:00:00,42.260002,1,1,1,1,4
2024-11-20 22:00:00,38.39,1,1,1,1,4
2024-11-20 23:00:00,37.67,1,1,1,1,3
2024-11-21 00:00:00,37.04,1,1,1,1,3
2024-11-21 01:00:00,36.41,1,1,1,1,3
2024-11-21 02:00:00,35.15,1,1,1,1,3
2024-11-21 03:00:00,35.06,1,1,1,1,3
2024-11-21 04:00:00,34.52,1,1,1,1,1
2024-11-21 05:00:00,33.89,1,1,1,1,1
2024-11-21 06:00:00,32.36,1,1,1,1,1
2024-11-21 07:00:00,31.28,1,1,1,1,1
2024-11-21 08:00:00,30.92,1,1,1,1,1
2024-11-21 09:00:00,30.380001,1,1,1,1,1
2024-11-21 10:00:00,30.29,1,1,1,1,1
2024-11-21 11:00:00,30.92,1,1,1,1,2
2024-11-21 12:00:00,31.1,1,1,1,1,3
2024-11-21 13:00:00,32.18,1,1,1,1,3
2024-11-21 14:00:00,33.26,1,1,1,1,4
2024-11-21 15:00:00,32.36,1,1,1,1,4
2024-11-21 16:00:00,31.46,1,1,1,1,4
2024-11-21 17:00:00,31.64,1,1,1,1,4
2024-11-21 18:00:00,31.1,1,1,1,1,4
2024-11-21 19:00:00,31.37,1,1,1,1,4
2024-11-21 20:00:00,32.09,1,1,1,1,4
2024-11-21 21:00:00,32.9,1,1,1,1,4
2024-11-21 22:00:00,32.99,1,1,1,1,4
2024-11-21 23:00:00,32.9,1,1,1,1,4
2024-11-22 00:00:00,32.81,1,1,1,1,3
2024-11-22 01:00:00,32.99,1,1,1,1,3
2024-11-22 02:00:00,33.08,1,1,1,1,3
2024-11-22 03:00:00,32.18,1,1,1,1,3
2024-11-22 04:00:00,30.29,1,1,1,1,1
2024-11-22 05:00:00,30.380001,1,1,1,1,1
2024-11-22 06:00:00,29.84,1,1,1,1,1
2024-11-22 07:00:00,29.119999,1,1,1,1,1
2024-11-22 08:00:00,29.119999,1,1,1,1,1
2024-11-22 09:00:00,32.45,1,1,1,1,1
2024-11-22 10:00:00,34.25,1,1,1,1,1
2024-11-22 11:00:00,34.97,1,1,1,1,2
2024-11-22 12:00:00,36.32,1,1,1,1,3
2024-11-22 13:00:00,37.58,1,1,1,1,3
2024-11-22 14:00:00,39.65,1,1,1,1,4
2024-11-22 15:00:00,41,1,1,1,1,4
2024-11-22 16:00:00,42.440002,1,1,1,1,4
2024-11-22 17:00:00,42.440002,1,1,1,1,4
2024-11-22 18:00:00,42.35,1,1,1,1,4
2024-11-22 19:00:00,42.08,1,1,1,1,4
2024-11-22 20:00:00,42.260002,1,1,1,1,4
2024-11-22 21:00:00,41.27,1,1,1,1,4
2024-11-22 22:00:00,41.27,1,1,1,1,4
2024-11-22 23:00:00,41.27,1,1,1,1,3
2024-11-23 00:00:00,41.18,0,0,1,1,3
2024-11-23 01:00:00,41.09,0,0,1,1,2
2024-11-23 02:00:00,41,0,0,1,1,2
2024-11-23 03:00:00,40.82,0,0,1,1,2
2024-11-23 04:00:00,40.82,0,0,1,1,1
2024-11-23 05:00:00,40.73,0,0,1,1,1
2024-11-23 06:00:00,40.55,0,0,1,1,1
2024-11-23 07:00:00,40.28,0,0,1,1,1
2024-11-23 08:00:00,40.1,0,0,1,1,1
2024-11-23 09:00:00,39.56,0,0,1,1,1
2024-11-23 10:00:00,40.010002,0,0,1,1,1
2024-11-23 11:00:00,40.46,0,0,1,1,1
2024-11-23 12:00:00,41.36,0,0,1,1,2
2024-11-23 13:00:00,42.08,0,0,1,1,2
2024-11-23 14:00:00,42.71,0,0,1,1,2
2024-11-23 15:00:00,43.879997,0,0,1,1,2
2024-11-23 16:00:00,44.239998,0,0,1,1,2
2024-11-23 17:00:00,43.25,0,0,1,1,2
2024-11-23 18:00:00,41.54,0,0,1,1,2
2024-11-23 19:00:00,40.82,0,0,1,1,2
2024-11-23 20:00:00,39.829998,0,0,1,1,2
2024-11-23 21:00:00,38.66,0,0,1,1,2
2024-11-23 22:00:00,38.48,0,0,1,1,2
2024-11-23 23:00:00,38.39,0,0,1,1,2
2024-11-24 00:00:00,38.21,0,0,1,1,2
2024-11-24 01:00:00,37.94,0,0,1,1,2
2024-11-24 02:00:00,37.85,0,0,1,1,2
2024-11-24 03:00:00,37.760002,0,0,1,1,2
2024-11-24 04:00:00,37.67,0,0,1,1,1
2024-11-24 05:00:00,37.31,0,0,1,1,1
2024-11-24 06:00:00,36.68,0,0,1,1,1
2024-11-24 07:00:00,35.87,0,0,1,1,1
2024-11-24 08:00:00,34.79,0,0,1,1,1
2024-11-24 09:00:00,35.69,0,0,1,1,1
2024-11-24 10:00:00,38.3,0,0,1,1,1
2024-11-24 11:00:00,41.18,0,0,1,1,1
