seed,baseline_kappa,optimized_kappa,kappa_improvement,quadratic_baseline_kappa,quadratic_optimized_kappa,quadratic_kappa_improvement,linear_baseline_kappa,linear_optimized_kappa,linear_kappa_improvement,val_kappa,baseline_accuracy,optimized_accuracy,baseline_mae,optimized_mae,within_one_baseline,within_one_optimized,pearson_recovery,spearman_recovery,cat_proportions,recovered_thresholds,status,config
49,0.7727403156384505,0.7574007220216608,-0.015339593616789715,0.7727403156384505,0.7574007220216608,-0.015339593616789715,0.6753832281334535,0.6909871244635193,0.015603896330065758,0.8573472461725007,0.7361111111111112,0.7777777777777778,0.2777777777777778,0.2777777777777778,0.9861111111111112,0.9444444444444444,0.9027464315430884,0.9087079554955304,"(0.377, 0.202, 0.218, 0.203)","(2.019, 2.575, 3.238)",ok,noise=0.4
50,0.8574660633484164,0.7532994923857869,-0.10416657096262949,0.8574660633484164,0.7532994923857869,-0.10416657096262949,0.7814397224631396,0.6521008403361345,-0.12933888212700517,0.8995393976154823,0.8055555555555556,0.7083333333333334,0.19444444444444445,0.3194444444444444,1.0,0.9722222222222222,0.9164264604612333,0.9249147855167537,"(0.388, 0.199, 0.213, 0.199)","(2.011, 2.421, 3.125)",ok,noise=0.4
51,0.809775429326288,0.8532857870606215,0.04351035773433354,0.809775429326288,0.8532857870606215,0.04351035773433354,0.6542893725992318,0.7357425183512141,0.08145314575198226,0.83860065686283,0.5972222222222222,0.6805555555555556,0.4166666666666667,0.3611111111111111,0.9861111111111112,0.9583333333333334,0.9283199641896143,0.9288378673869705,"(0.395, 0.188, 0.199, 0.218)","(2.192, 2.561, 3.166)",ok,noise=0.4
52,0.7137176938369781,0.8105263157894737,0.09680862195249551,0.7137176938369781,0.8105263157894737,0.09680862195249551,0.58,0.7093257973354864,0.12932579733548644,0.8531260527678036,0.6388888888888888,0.75,0.3888888888888889,0.2777777777777778,0.9722222222222222,0.9722222222222222,0.9163621216433108,0.9134671039938261,"(0.379, 0.199, 0.223, 0.199)","(2.135, 2.705, 3.227)",ok,noise=0.4
53,0.7311827956989247,0.7669902912621359,0.03580749556321117,0.7311827956989247,0.7669902912621359,0.03580749556321117,0.5976754582029504,0.6417910447761194,0.04411558657316894,0.8560523804823479,0.6527777777777778,0.6805555555555556,0.3472222222222222,0.3611111111111111,1.0,0.9583333333333334,0.9173625256854567,0.9018907968358096,"(0.377, 0.201, 0.222, 0.201)","(2.223, 2.56, 3.249)",ok,noise=0.4
54,0.6351351351351351,0.6511627906976745,0.016027655562539378,0.6351351351351351,0.6511627906976745,0.016027655562539378,0.48571428571428577,0.47086614173228347,-0.014848143982002293,0.8693733792622983,0.625,0.625,0.375,0.3888888888888889,1.0,0.9861111111111112,0.8277053220023052,0.8457135507106567,"(0.379, 0.202, 0.221, 0.198)","(2.049, 2.564, 3.168)",ok,noise=0.4
55,0.6816720257234727,0.7004538577912254,0.018781832067752635,0.6816720257234727,0.7004538577912254,0.018781832067752635,0.5741935483870968,0.5775999999999999,0.003406451612903094,0.8653232826766705,0.6944444444444444,0.6944444444444444,0.3055555555555556,0.3055555555555556,1.0,1.0,0.8923424852006754,0.8807961926812015,"(0.379, 0.204, 0.221, 0.197)","(2.018, 2.464, 3.299)",ok,noise=0.4
56,0.721940622737147,0.7457627118644068,0.023822089127259805,0.721940622737147,0.7457627118644068,0.023822089127259805,0.5938759065269943,0.588495575221239,-0.005380331305755326,0.8404938392015345,0.6388888888888888,0.5972222222222222,0.3888888888888889,0.4305555555555556,0.9722222222222222,0.9722222222222222,0.8372265786879394,0.8234934722490193,"(0.383, 0.191, 0.215, 0.211)","(1.9, 2.696, 3.093)",ok,noise=0.4
57,0.7669902912621359,0.8592692828146143,0.09227899155247843,0.7669902912621359,0.8592692828146143,0.09227899155247843,0.5785123966942148,0.7294927989981215,0.15098040230390664,0.8754829898090609,0.5277777777777778,0.6805555555555556,0.4722222222222222,0.3333333333333333,1.0,0.9861111111111112,0.9126938954733309,0.8940767895041483,"(0.389, 0.19, 0.219, 0.203)","(2.034, 2.474, 3.232)",ok,noise=0.4
58,0.6958817317845829,0.7299412915851271,0.034059559800544204,0.6958817317845829,0.7299412915851271,0.034059559800544204,0.5566957414058491,0.5878546540567445,0.03115891265089543,0.8774600816932788,0.6666666666666666,0.6805555555555556,0.3333333333333333,0.3194444444444444,1.0,1.0,0.8206496212498644,0.8306643514052352,"(0.384, 0.19, 0.222, 0.204)","(1.979, 2.637, 3.257)",ok,noise=0.4
59,0.7442273534635879,0.7481949458483754,0.003967592384787499,0.7442273534635879,0.7481949458483754,0.003967592384787499,0.6130632492765605,0.6410051854806542,0.027941936204093687,0.8425177918830544,0.6527777777777778,0.6944444444444444,0.3611111111111111,0.3472222222222222,0.9861111111111112,0.9583333333333334,0.8754509312092368,0.8760370441829058,"(0.392, 0.19, 0.214, 0.203)","(1.965, 2.476, 3.25)",ok,noise=0.4
60,0.8090405904059041,0.8618157543391188,0.052775163933214686,0.8090405904059041,0.8618157543391188,0.052775163933214686,0.6736302719747733,0.7185588035350102,0.044928531560236906,0.8603039785426911,0.6805555555555556,0.6805555555555556,0.3194444444444444,0.3194444444444444,1.0,1.0,0.9249230601055338,0.9271335777220401,"(0.384, 0.204, 0.201, 0.211)","(2.126, 2.587, 3.108)",ok,noise=0.4
61,0.7681159420289855,0.8188594856503913,0.05074354362140587,0.7681159420289855,0.8188594856503913,0.05074354362140587,0.6613092904743239,0.7252906976744187,0.06398140720009482,0.8276255654580268,0.6944444444444444,0.75,0.3333333333333333,0.2916666666666667,0.9722222222222222,0.9583333333333334,0.8719367894061275,0.8797350311917167,"(0.388, 0.185, 0.228, 0.199)","(1.958, 2.497, 3.087)",ok,noise=0.4
42,0.6526533425223984,0.7662337662337663,0.1135804237113679,0.6526533425223984,0.7662337662337663,0.1135804237113679,0.4699728787291747,0.6194205168363351,0.14944763810716044,0.7466029636624318,0.5,0.6527777777777778,0.5277777777777778,0.375,0.9722222222222222,0.9722222222222222,0.8382789318063487,0.8458421763457458,"(0.383, 0.196, 0.197, 0.224)","(2.074, 2.502, 3.271)",ok,noise=0.6
43,0.7583892617449665,0.7803468208092486,0.021957559064282095,0.7583892617449665,0.7803468208092486,0.021957559064282095,0.5741127348643006,0.6213017751479291,0.04718904028362847,0.7639774127492088,0.5416666666666666,0.5972222222222222,0.4722222222222222,0.4444444444444444,0.9861111111111112,0.9583333333333334,0.8650317951122716,0.8699273265161749,"(0.397, 0.194, 0.199, 0.21)","(2.066, 2.537, 3.285)",ok,noise=0.6
44,0.7253705318221447,0.8488805970149254,0.12351006519278063,0.7253705318221447,0.8488805970149254,0.12351006519278063,0.556385362210605,0.7189409368635438,0.1625555746529388,0.8212502269838388,0.5555555555555556,0.7083333333333334,0.4583333333333333,0.3194444444444444,0.9861111111111112,0.9722222222222222,0.8601438724801722,0.8639462344845329,"(0.399, 0.183, 0.193, 0.224)","(2.334, 2.513, 3.141)",ok,noise=0.6
45,0.7225077081192189,0.7486246297079984,0.02611692158877943,0.7225077081192189,0.7486246297079984,0.02611692158877943,0.6241844280121791,0.6335504885993486,0.009366060587169489,0.7989824858922254,0.7083333333333334,0.7083333333333334,0.3333333333333333,0.3472222222222222,0.9583333333333334,0.9444444444444444,0.8413855872554321,0.8444916071773105,"(0.396, 0.178, 0.195, 0.231)","(2.23, 2.544, 3.114)",ok,noise=0.6
46,0.4528301886792453,0.47433628318584076,0.021506094506595463,0.4528301886792453,0.47433628318584076,0.021506094506595463,0.31229235880398665,0.3351288957291265,0.022836536925139872,0.7999049777063081,0.4444444444444444,0.4583333333333333,0.6388888888888888,0.6666666666666666,0.9166666666666666,0.875,0.6511970039973947,0.6664737282140332,"(0.389, 0.184, 0.209, 0.219)","(1.926, 2.607, 3.048)",ok,noise=0.6
