seed,baseline_kappa,optimized_kappa,kappa_improvement,quadratic_baseline_kappa,quadratic_optimized_kappa,quadratic_kappa_improvement,linear_baseline_kappa,linear_optimized_kappa,linear_kappa_improvement,val_kappa,baseline_accuracy,optimized_accuracy,baseline_mae,optimized_mae,within_one_baseline,within_one_optimized,pearson_recovery,spearman_recovery,cat_proportions,recovered_thresholds,status,config
46,0.49102773246329534,0.503858875413451,0.012831142950155638,0.49102773246329534,0.503858875413451,0.012831142950155638,0.4375000000000001,0.43328335832083964,-0.004216641679160471,0.8639966841096316,0.6805555555555556,0.7361111111111112,0.3333333333333333,0.2916666666666667,0.9861111111111112,0.9722222222222222,0.8928401976573109,0.9083542349990354,"(0.498, 0.167, 0.173, 0.162)","(2.214, 2.547, 3.17)",ok,trend_1change
47,0.6419394944053045,0.7273759939416888,0.08543649953638432,0.6419394944053045,0.7273759939416888,0.08543649953638432,0.5672131147540983,0.6387959866220736,0.0715828718679753,0.8393502223045572,0.7083333333333334,0.7638888888888888,0.3055555555555556,0.25,0.9861111111111112,0.9861111111111112,0.9349686266160783,0.9073252299183229,"(0.489, 0.182, 0.175, 0.154)","(2.158, 2.556, 3.166)",ok,trend_1change
48,0.7680872150644202,0.7096774193548387,-0.05840979570958149,0.7680872150644202,0.7096774193548387,-0.05840979570958149,0.7073170731707317,0.6016597510373444,-0.1056573221333873,0.898036253776435,0.8194444444444444,0.7777777777777778,0.18055555555555555,0.2222222222222222,1.0,1.0,0.9273868330597442,0.9258151649623773,"(0.507, 0.171, 0.155, 0.168)","(2.026, 2.551, 3.134)",ok,trend_1change
49,0.75,0.7142857142857143,-0.0357142857142857,0.75,0.7142857142857143,-0.0357142857142857,0.7101449275362319,0.6363636363636364,-0.07378129117259558,0.8608684204227206,0.8611111111111112,0.8333333333333334,0.1388888888888889,0.16666666666666666,1.0,1.0,0.9103473026577439,0.919834072930735,"(0.497, 0.18, 0.161, 0.163)","(2.038, 2.566, 3.118)",ok,trend_1change
50,0.7163636363636363,0.6808510638297872,-0.035512572533849096,0.7163636363636363,0.6808510638297872,-0.035512572533849096,0.6774638180565128,0.615931721194879,-0.061532096861633745,0.8976566911349521,0.8194444444444444,0.7916666666666666,0.18055555555555555,0.20833333333333334,1.0,1.0,0.9199023007345878,0.9269406392694065,"(0.502, 0.181, 0.154, 0.163)","(2.141, 2.638, 3.206)",ok,trend_1change
51,0.8,0.9148648648648648,0.1148648648648648,0.8,0.9148648648648648,0.1148648648648648,0.6689655172413793,0.825,0.15603448275862064,0.8752864300672083,0.6805555555555556,0.8055555555555556,0.3333333333333333,0.19444444444444445,0.9861111111111112,1.0,0.9496046234609992,0.9486783715994599,"(0.508, 0.158, 0.151, 0.183)","(2.357, 2.631, 3.271)",ok,trend_1change
52,0.6569506726457399,0.6301369863013699,-0.02681368634436998,0.6569506726457399,0.6301369863013699,-0.02681368634436998,0.6095444685466378,0.5211970074812967,-0.08834746106534108,0.8476923076923077,0.8055555555555556,0.7916666666666666,0.20833333333333334,0.2222222222222222,0.9861111111111112,0.9861111111111112,0.88903276454533,0.8897999871374367,"(0.499, 0.18, 0.154, 0.167)","(2.204, 2.666, 3.225)",ok,trend_1change
53,0.600844772967265,0.7975460122699386,0.19670123930267358,0.600844772967265,0.7975460122699386,0.19670123930267358,0.5132002575660013,0.7117903930131004,0.19859013544709914,0.8951987032586216,0.7083333333333334,0.8472222222222222,0.2916666666666667,0.1527777777777778,1.0,1.0,0.9450348385422489,0.9324715415782368,"(0.487, 0.189, 0.164, 0.16)","(2.145, 2.693, 3.064)",ok,trend_1change
54,0.5616883116883117,0.6590909090909091,0.09740259740259738,0.5616883116883117,0.6590909090909091,0.09740259740259738,0.5238095238095238,0.6153846153846154,0.09157509157509158,0.9100424508535718,0.7916666666666666,0.8611111111111112,0.20833333333333334,0.1388888888888889,1.0,1.0,0.8686403203029753,0.8681587240337,"(0.503, 0.177, 0.156, 0.163)","(2.216, 2.63, 3.149)",ok,trend_1change
55,0.5609756097560976,0.9279999999999999,0.3670243902439023,0.5609756097560976,0.9279999999999999,0.3670243902439023,0.5426497277676952,0.9185520361990951,0.37590230843139993,0.8952299353685113,0.8055555555555556,0.9722222222222222,0.19444444444444445,0.027777777777777776,1.0,1.0,0.9074436179202847,0.8951057945848608,"(0.507, 0.167, 0.161, 0.165)","(2.191, 2.516, 3.165)",ok,trend_1change
56,0.5586353944562901,0.7082936129647283,0.1496582185084382,0.5586353944562901,0.7082936129647283,0.1496582185084382,0.4678663239074551,0.6119213696892835,0.14405504578182837,0.8923658510973432,0.6805555555555556,0.7638888888888888,0.3194444444444444,0.2361111111111111,1.0,1.0,0.8933858867971941,0.8940767895041483,"(0.496, 0.164, 0.168, 0.172)","(2.224, 2.713, 3.322)",ok,trend_1change
57,0.6995153473344102,0.820367430256294,0.12085208292188376,0.6995153473344102,0.820367430256294,0.12085208292188376,0.5656836461126005,0.6550522648083623,0.08936861869576185,0.9153526168133888,0.6527777777777778,0.6944444444444444,0.375,0.3055555555555556,0.9722222222222222,1.0,0.9285087272861734,0.9071966042832338,"(0.5, 0.177, 0.157, 0.166)","(2.145, 2.661, 3.165)",ok,trend_1change
58,0.6125827814569537,0.6110019646365423,-0.0015808168204113349,0.6125827814569537,0.6110019646365423,-0.0015808168204113349,0.5551330798479087,0.5240384615384615,-0.031094618309447264,0.9016736798210698,0.8194444444444444,0.8472222222222222,0.18055555555555555,0.1527777777777778,1.0,1.0,0.8702017527216664,0.8899286127725258,"(0.499, 0.174, 0.159, 0.168)","(2.004, 2.679, 3.185)",ok,trend_1change
59,0.5757575757575757,0.6981132075471698,0.12235563178959408,0.5757575757575757,0.6981132075471698,0.12235563178959408,0.49397590361445787,0.5789473684210527,0.08497146480659479,0.8609600176015451,0.7083333333333334,0.7777777777777778,0.2916666666666667,0.2222222222222222,1.0,1.0,0.8831226277755212,0.8935301305550198,"(0.505, 0.172, 0.155, 0.169)","(2.251, 2.676, 3.164)",ok,trend_1change
60,0.7721518987341772,0.8717105263157895,0.09955862758161227,0.7721518987341772,0.8717105263157895,0.09955862758161227,0.6468857282981854,0.7760765550239235,0.12919082672573812,0.8973508071320097,0.7222222222222222,0.8194444444444444,0.2777777777777778,0.18055555555555555,1.0,1.0,0.9393206130790882,0.9362981542221367,"(0.501, 0.169, 0.159, 0.172)","(2.172, 2.7, 3.214)",ok,trend_1change
61,0.7429489468047126,0.6794945433658817,-0.06345440343883091,0.7429489468047126,0.6794945433658817,-0.06345440343883091,0.6504854368932038,0.5263157894736843,-0.12416964741951952,0.8826025459688827,0.7638888888888888,0.6944444444444444,0.25,0.3472222222222222,0.9861111111111112,0.9583333333333334,0.9012208054891645,0.8876776641584669,"(0.498, 0.181, 0.156, 0.166)","(2.389, 2.693, 3.189)",ok,trend_1change
